"","Month","Year","SPI3","SPEI3","SMI(PREC-PET3)","SMI(PREC-RH3)","SMI(PREC-TMean3)","SMI(PREC-PET-RH3)","SPI6","SPEI6","SMI(PREC-PET6)","SMI(PREC-RH6)","SMI(PREC-TMean6)","SMI(PREC-PET-RH6)","SPI9","SPEI9","SMI(PREC-PET9)","SMI(PREC-RH9)","SMI(PREC-TMean9)","SMI(PREC-PET-RH9)","SPI12","SPEI12","SMI(PREC-PET12)","SMI(PREC-RH12)","SMI(PREC-TMean12)","SMI(PREC-PET-RH12)"
"365",5,1980,0.0743028603489021,0.177770549908198,0.962413481535154,-0.721160586333735,1.0009545899525,0.565869182944764,0.29986661088514,0.523643286210624,1.23154170373925,-1.21455387024841,1.1451502755359,0.476973211962276,0.486482190242925,0.66769482126909,1.00740922606291,-0.927736907018855,0.92355623446097,0.559794652479613,0.703746769234059,0.851799112138993,1.00148180531273,-0.811526377961576,0.928881092230184,0.662763243782277
"366",6,1980,0.190272130539912,0.238973992320291,0.701229798217563,-0.636469694029188,0.704488155046071,0.525699402548385,0.551346803908876,0.706658330200799,1.34639948554056,-1.04934590668204,1.24593063082875,0.676671335535875,0.617840309159326,0.761916050463227,1.25809687545083,-0.865444505985868,1.16758370793942,0.812338299424676,0.41378061013971,0.527824666503445,0.914808663900364,-0.700951876313365,0.834158322364904,0.607759031184147
"367",7,1980,-0.1456789594792,-0.356706101801068,-0.745846242627875,-1.52028528174595,-0.745209121882185,-0.96088467401213,-0.3588021335197,-0.355895854274142,-0.0818190872323457,-1.26387000147211,-0.0482984384056359,-0.417997147682721,0.27559122623647,0.276180576131579,0.577310010884269,-1.55356756679232,0.502396749846506,0.00570943476329466,0.357285106938404,0.281421613071275,0.294374442957094,-1.05844193184184,0.217669010616696,-0.0225022289428725
"368",8,1980,-0.350713875794182,-0.661500702598995,-1.18900917978602,-1.34319382279725,-1.18854143668605,-1.19629005308185,-0.176033555095056,-0.259959677881946,-0.160227354820886,-1.45971900146887,-0.132643931386696,-0.445774872275456,0.0819164678184053,0.0415179649563408,0.319074820354614,-1.7671723975762,0.248806566209788,-0.301231387414362,0.264781699096115,0.225406924394654,0.277937391884294,-1.47504064090535,0.205552442523671,-0.113348636590897
"369",9,1980,-1.56267858100181,-1.03150850629127,-0.804565743775895,-0.717492742778309,-0.781958846110276,-0.854388366152425,-0.31759882429057,-0.310767866545742,-0.0730695478446207,-0.957396020538443,-0.0547800509947073,-0.232418195065595,0.217156676170827,0.241087996807771,0.63481432775695,-1.27103197320105,0.565833949847819,0.0592184786862532,0.320652228997551,0.362236665886442,0.687260982674295,-1.10824329913859,0.620177729065232,0.276311420692607
"370",10,1980,-0.393565726802276,-0.385058056531361,-0.212454178618305,-0.476451691387967,-0.20397321627495,-0.145549213605976,-0.479115871915797,-0.622967343527304,-0.677620726277099,-1.4119062539489,-0.671173267893413,-0.782366904869357,-0.53535321974907,-0.501368685552625,-0.189465482195577,-1.30702504721779,-0.157199501146166,-0.425326119576232,0.0891195828760427,0.0688964954651028,0.393738045975695,-1.58365482503171,0.333101740008335,-0.0678300912567249
"371",11,1980,-0.0975804257689493,-0.121522553878346,0.141899475181622,-0.41426565637398,0.138688476093484,0.200617175564295,-0.459463276585681,-0.673435742145236,-0.74041837277201,-1.24271151538255,-0.742358147683779,-0.704047043536184,-0.309990367208468,-0.363238143034378,-0.0488993871883708,-1.4310319620381,-0.028231487451977,-0.248147278760295,-0.0338425610389837,-0.0275679599837544,0.347276637725863,-1.73754901735463,0.284817045012794,-0.160565446135922
"372",12,1980,-0.178510391196972,-0.350014384986607,-0.204488515946089,-1.29940685760572,-0.203796869352684,-0.359935429435334,-0.761260549947305,-0.968252355212295,-0.713509109634587,-1.42616338440398,-0.697034550997256,-0.858656590416291,-0.490008772027044,-0.553499520676473,-0.177722535712729,-1.53192347638896,-0.162389901721,-0.397577478691825,0.0166502016229744,0.0537551190852751,0.447521076550815,-1.75044940661723,0.388128140215559,-0.128683007801904
"373",1,1981,0.718664562454949,0.694009336626572,0.00889239543818971,-1.03489429577227,0.124424683146999,0.0561404706141967,0.402284403695803,0.328125027521527,-0.143939917277085,-1.06868299624008,-0.0562493072082167,-0.0632215284668525,0.148200420509897,-0.0975024235294406,-0.548140979271034,-1.75031312918668,-0.476174054136306,-0.606387187035299,-0.0825082137453847,-0.11918764926012,-0.159635723002543,-1.6493640421593,-0.0739264198813212,-0.340272989138976
"374",2,1981,0.503419724616281,0.571330590718491,0.0108835877166333,-0.746852766101302,0.148304955266529,0.0800643116084391,0.282590538687855,0.232896760334816,0.108033939825807,-0.821034710292898,0.202935001470662,0.198471782933365,-0.00615981669604075,-0.255063513703382,-0.59826542752647,-1.44586534894297,-0.520508983562359,-0.528626851999954,-0.0177159984838094,-0.0826693605285881,-0.0369063176763037,-1.61273641580313,0.0497032923132309,-0.174869691482175
"375",3,1981,0.359463609221389,0.289529556501825,-0.49295745085652,-0.584909677721208,-0.375103626861469,-0.12221544881458,0.0628383202643169,-0.137623790059563,-0.493168772637332,-1.33241300003161,-0.409344466505285,-0.340932155565563,-0.32805635607842,-0.594212185258394,-0.86718686542847,-1.50215528709412,-0.785692507620226,-0.771651292538189,-0.197990546722482,-0.296375978465466,-0.40039095618047,-1.61913948606721,-0.328185593639179,-0.405419920926977
"376",4,1981,-0.822878834433137,-0.813113540060278,-0.061923442254461,-1.40262531833999,-0.0417471162451781,-0.694391414085407,-0.0339350147862104,-0.0531088454678934,-0.0374986128172067,-1.72358664841399,0.0584618682082821,-0.451311570227205,-0.246997014616193,-0.281770336384315,-0.153277966370521,-1.6823821176414,-0.0700300758171064,-0.452527231679385,-0.379217579811199,-0.525117437185116,-0.505665734031226,-2.21712829362309,-0.433252385627657,-0.872342415544659
"377",5,1981,-0.614077647341526,-0.443169389838136,0.408419344123589,-1.42434908291716,0.417538787587943,-0.468081467809521,-0.0755430274429655,0.0955684046341226,0.296491946475622,-1.53527155076573,0.400111947664375,-0.274369562366505,-0.192044887028514,-0.0432071587242669,0.324010360763928,-1.49272036021936,0.406761866262367,-0.10819542926678,-0.383826192181122,-0.404014022353867,-0.313903386382086,-1.96433066409484,-0.242004608869048,-0.691845016859317
"378",6,1981,-0.285080309895494,0.0170200259422271,0.582947932241503,-1.1501424773185,0.586786301789233,-0.215567215514959,0.00647289935497366,0.128541630002662,0.0636328796295636,-1.22686714454091,0.149682254901129,-0.238848412514676,-0.144316826796295,-0.108208136773554,-0.0661054710755373,-1.75194572779572,0.00455287197154926,-0.402827729253622,-0.438725543571266,-0.47082967359144,-0.4595318891685,-1.87597587771187,-0.387036520267598,-0.776053229958649
"379",7,1981,0.0842411039497,0.410522481737477,0.807185718983107,-0.293760860224406,0.785862757672195,0.63380592908963,-0.600622982525309,-0.370700023460847,0.526980009637351,-1.19952617037401,0.526169216040021,-0.0428404072819897,-0.0480625350915309,0.0532305134786017,0.435411402986136,-1.57690551709064,0.501451990194853,-0.00256633024975712,-0.22117382305001,-0.116439705759276,0.270850246774265,-1.60386608286231,0.332283554149533,-0.0749971139937783
"380",8,1981,0.05536826274208,0.21406415799636,-0.0858659403934627,-0.802364164549742,-0.104106106123955,-0.0772226859430424,-0.535027976348166,-0.249664959035236,0.228079699072374,-1.57452403704177,0.22163037450867,-0.385588264927629,-0.115337859615257,0.0509063004767746,0.192509936769565,-1.71678913838673,0.266584348861346,-0.268606348099649,-0.216441739163118,-0.0298895990946039,0.237668233314191,-1.69391583497109,0.300213056412001,-0.132311333289915
"381",9,1981,-0.517519199837059,-0.265892381687225,-0.416328271421251,-1.41327873566234,-0.418767742489535,-0.526324191599522,-0.535586204801111,-0.12507257564661,0.117817892045003,-1.8126125227362,0.11880706264601,-0.524596444874679,-0.184764661163676,-0.0330590928052242,-0.188411210924187,-1.81768968724484,-0.11956061950194,-0.498892325879244,-0.284267477465592,-0.19229137719059,-0.265413152991178,-2.22386887415388,-0.205440968457228,-0.612021142682197
"382",10,1981,-1.06275137199026,-1.02790506981867,-1.33915416945476,-1.59122032544973,-1.32811300199534,-1.29425136063477,-0.578076237444896,-0.360672826573608,-0.376158498705804,-1.33288297879924,-0.383428824860955,-0.467005443249241,-0.962648882971229,-0.738146966925149,-0.342883644134956,-1.89810050008212,-0.33717103333015,-0.782215417532817,-0.361338300005567,-0.329315772332186,-0.292499748643961,-2.16125039989319,-0.22978633871066,-0.649348187508173
"383",11,1981,-0.485921173846442,-0.665146768409049,-0.298452827843783,-1.04509678906645,-0.279205536756034,-0.46051906983784,-0.487711442749071,-0.405345141150092,-0.271754407157818,-1.30635216827937,-0.271042261988196,-0.380240842039822,-0.8386296131878,-0.582765490861243,0.0139144739756049,-1.88898040532985,0.0197610512107297,-0.580712308897097,-0.364085721719111,-0.206464661729708,0.017492081801488,-2.00933140131733,0.0912660499872417,-0.462879455990982
"384",12,1981,0.222866816239606,-0.0492779340358643,-0.787641610011694,-1.35986572652831,-0.903512333800417,-0.717943744288712,-0.0792889933786584,-0.270783972805013,-0.851335267505599,-1.96090925442493,-0.93499320857249,-0.879830295079558,-0.352141475966799,-0.19463972672197,-0.358547189538345,-2.26511077063375,-0.424637528695284,-0.842836217635111,-0.116883205963165,-0.0610372812263132,-0.556989700023981,-2.25409830861518,-0.555298700681094,-0.791025300108886
"385",1,1982,0.0816986558470553,-0.14563276357888,-0.464829769520457,-1.13981080659755,-0.522628256165913,-0.401902456471675,-0.472278622116419,-0.784797771255813,-1.27560927640099,-1.9311306331022,-1.30867169386754,-1.19936186601141,-0.496141237574763,-0.491075359887473,-0.575501720640183,-1.74636447098068,-0.6148078889116,-0.613346839119536,-0.84487670077073,-0.79903800524128,-0.529360831123284,-2.21370865530583,-0.553312808367116,-0.878369651051109
"386",2,1982,-0.640852789121812,-0.919682876485667,-1.77442157268147,-1.92855988913778,-1.85454705152918,-1.49826200124487,-0.993283044484173,-1.27187030480556,-1.4657435451594,-2.10269280207887,-1.50879092455082,-1.38506737822243,-1.06368538446081,-1.07430017626669,-1.24634931693992,-2.18008665002964,-1.29202831962548,-1.17548731718991,-1.10028195250547,-1.00051401254907,-0.875160498397561,-2.60018496283557,-0.910159953410611,-1.25204261241764
"387",3,1982,-1.16339543181533,-1.01678285061552,-0.503130474841666,-1.33894434136793,-0.425150610209577,-0.694713790410716,-0.817294428706094,-1.00425936174119,-0.912713694166108,-1.90834690014396,-0.939506577620749,-0.998899722280236,-1.0037148478683,-1.00916035281072,-0.985594850228853,-2.37411557766619,-1.00887957724072,-1.11947162163246,-0.9468455082436,-0.73909376412937,-0.562076212016554,-2.63111564043854,-0.580322192355148,-1.07727447090695
"388",4,1982,-0.684320811177663,-0.574991151143903,-0.230079205996343,-1.13235212236643,-0.228318642914508,-0.401730038120321,-0.484090477110646,-0.521841722384478,-0.491374848895326,-1.60666181503112,-0.530999644650776,-0.568253986507862,-0.88254249157552,-0.964334809017034,-1.17436690429802,-2.23052536191844,-1.20034579354744,-1.21121380854374,-0.820243388426831,-0.69136908064409,-0.613438712994225,-2.07857205731905,-0.646598571701781,-0.732038963068566
"389",5,1982,0.15212741723271,0.192191304710107,0.861696733984642,-0.371246696199855,0.885953731328258,0.636045408682051,-0.356296683042051,-0.42403331049609,-0.645393922799922,-1.62620883190972,-0.684898904926063,-0.609679199452726,-0.619068649863686,-0.770142504772302,-0.699273751813682,-1.93118086362548,-0.720417005958604,-0.763681790753737,-0.650096259539572,-0.650807934224235,-0.648521803467035,-2.07363376947691,-0.675952481540454,-0.69997917417185
"390",6,1982,0.41165592744984,0.490447686708038,1.10787382657549,-0.0639477246898095,1.1318406314353,0.951302614890821,-0.552665689874148,-0.412762889847351,0.42761812488847,-0.991994493182235,0.499705306205575,0.181435697766567,-0.382237275877381,-0.434153737768724,-0.105596358651041,-1.59507895525529,-0.113635415147524,-0.266363387143457,-0.535183540847645,-0.520535398220412,-0.29961326484956,-2.0880182641242,-0.307795027532114,-0.493839555704064
"391",7,1982,0.894778815936557,1.20926651870038,2.43080575305589,0.0920130644938638,2.46494583231598,1.7984548709339,0.0768744127610077,0.447089013463011,1.55614866496306,-0.735630802554916,1.58153425261199,0.987633600734125,0.049682060333458,0.286860341289571,1.0022204717976,-1.25871011112555,0.989577745494279,0.574360966776858,-0.279264544088575,-0.108400753988635,0.198371304042167,-1.88568509495992,0.19294296562011,-0.149714492146434
"392",8,1982,1.57528390056201,1.79712070292233,2.63261699149056,0.441912860086958,2.72593692018405,2.37048373112057,0.920387344020952,1.21913291674484,2.47085293087674,0.049968523685011,2.55399237258865,2.12593714258939,0.376428717224126,0.596617562924922,0.992980197392586,-1.07265544239919,1.01460280050893,0.870798438456187,0.121616920369383,0.307669159725567,0.710719662474975,-1.45149525715856,0.739069031613547,0.523874034359958
"393",9,1982,1.80489476991573,2.35227986771199,2.1488183753795,0.630259277882891,2.21834815840844,2.06708050835994,1.12330679012584,1.43865803574152,2.30282914023972,0.400442739527114,2.36894121155366,2.13431917466965,0.127641666957011,0.516043901675058,1.58976960437913,-0.446079748237481,1.68877158040172,1.34157111482288,0.177032873369998,0.409330348009543,0.982960058550815,-1.06624925735158,1.01076292291688,0.802862794275667
"394",10,1982,0.730751471373942,1.07626173555968,1.03042338808774,-0.159712797344556,1.11431665792938,1.0119364032745,1.04900249877916,1.4776602816978,2.44745859694315,-0.0478709401832419,2.53092077849914,1.98724672778026,0.290542119401578,0.754251701547568,1.86550528484933,-0.692850261651115,1.93466833229578,1.39064121304206,0.230971346681878,0.580394084918274,1.38316008281341,-1.16993133090733,1.41415779558247,1.0033793898082
"395",11,1982,-0.888199046151408,-0.395903987333779,0.363061516061512,-1.31140156409703,0.381374142843138,-0.368230496879526,0.643638020719186,1.25238574127133,2.11826458694486,-0.614821358770626,2.1972007239225,1.41580683958454,0.4497043661465,0.965865606077047,2.22705663406662,-0.7163389173043,2.30551250396657,1.52322243169427,-0.00358543862797228,0.3985722592778,1.04147683442762,-1.58464764467385,1.06935887141313,0.570018320839115
"396",12,1982,-1.12369643113925,-0.822289057903773,0.043566497992232,-1.96994659564442,0.0871437858077458,-0.76047199930608,0.0434989739390742,0.764081156144661,1.55025021093196,-0.947301987058798,1.63022898772622,0.92391173710803,0.234034585041981,0.852683236106401,1.90540524880993,-0.810389069603275,1.98454488784666,1.30360559521571,-0.514885554468136,0.0998593555270504,1.39856411255278,-1.37128969190964,1.50609098272096,0.781598666766983
"397",1,1983,-0.502293527189857,-0.40952800806283,0.654842423996258,-1.21290596913473,0.708689235639093,-0.00734029085741588,-0.12345432350479,0.260129813403829,1.19166288382645,-0.970588037761415,1.28905982948531,0.710356723443762,0.403879937716662,1.04650623920378,2.37641502613728,-0.739358046767051,2.4756500832115,1.61834223978993,-0.099061792698492,0.487222750859347,1.94299617957177,-1.20647891217592,2.02981654148497,1.20066047261533
"398",2,1983,0.244003551602163,0.365953429818389,1.09316813464158,-1.03135872133307,1.01436270845221,0.478497769446246,-0.381844005227161,-0.136099494984835,1.02970986097708,-1.65658168452215,0.986934992302897,0.0779707361748728,0.587818651075314,1.26603968078054,2.3606967095456,-1.09745477271027,2.37964946147545,1.43226225977129,0.415995203979298,0.954660472866416,2.47527168808915,-1.1360470607715,2.50381375140382,1.55839820618467
"399",3,1983,0.977312476409881,1.10801103995897,1.61627596561071,0.0601867460860351,1.51444158998673,1.1834854050737,0.0825866836818989,0.372604223538224,1.17368586171502,-1.35040414006054,1.13249187987348,0.299115647751099,0.739207329278572,1.30970747827977,2.1989313606385,-0.738719999485129,2.20543965425853,1.43765639162899,0.700745721202863,1.15889117054444,2.45826733277896,-0.671724148182654,2.47588708281911,1.72069826450919
"400",4,1983,0.671175005753968,0.65979752887176,0.474227440392417,-0.458273347518203,0.326917147330712,0.315529133828635,0.0832086972216054,0.257393931876071,0.798372957542608,-1.18170222738399,0.732284296038022,0.217922420750985,0.303203123145232,0.650885144233839,1.24678401063044,-1.05706605487361,1.24125864640012,0.762174666283986,0.646378745802662,1.12189568814169,2.29514950276615,-0.869439524751811,2.30743443660758,1.55929005858981
"401",5,1983,0.0579930556565783,-0.121363008603251,-0.121635668944143,-0.0638059587877997,-0.156698125698527,0.148977416613334,0.161381217691808,0.180773086731235,0.686977194637548,-0.774398371829461,0.606460442448657,0.44369195908902,-0.27056442636575,-0.0865739036542558,0.770528194627386,-1.38943166892187,0.715359341759693,0.149674991084085,0.4194901278179,0.87461761300875,1.98360548662475,-0.98232669206547,1.98248782289043,1.31486421015031
"402",6,1983,-0.451383268138641,-0.46232556135862,0.255343254338917,-0.790000244023834,0.222667030608285,0.0417402980649938,0.418287916760257,0.481871056344603,1.32343464222546,-0.516056073393292,1.22832128528034,0.866365403173424,-0.212355223097859,-0.0130321581136919,1.10573298980186,-1.55870721677711,1.05323261790646,0.268325676014633,0.32595282901623,0.781902008516346,2.03200204666068,-1.03475040784967,2.0213002824056,1.26591710609628
"403",7,1983,-0.411633104106791,-0.152094932280086,0.783743168535805,-0.0500611428317664,0.760133222272233,0.59408175205582,0.208040315523865,0.277492465796528,0.889519548106517,-0.359446765237471,0.768660687837586,0.643192025650001,-0.17378032865741,-0.00904321433714109,1.10436311946837,-0.993758642623565,1.03677074448096,0.520926170920745,0.0347360324960191,0.357149842115968,1.47161821050611,-0.940476628414626,1.45502813158571,0.957103499150768
"404",8,1983,0.0530394058042358,0.522659514028949,1.80238916683164,0.0172602747945776,1.75621545481234,1.07315119203032,-0.0138837204028924,0.142458038634234,1.18847219585926,-0.0329127687865734,1.13102955004177,0.86417542665401,0.0883983040812545,0.256583590738452,1.60152440125159,-0.622328398575817,1.50912434331813,0.981857097181183,-0.285925454609248,0.0699513162327027,1.56849157429529,-1.19465298471166,1.49762709020458,0.666197940605188
"405",9,1983,0.200755007884215,0.633005987217218,1.41911538430936,-0.29190781618906,1.36634535975933,0.816291941490212,-0.402646379226081,-0.0943269796096584,1.18402105820459,-0.765024525996921,1.12360143661839,0.606720415066167,0.394727256255694,0.582118261082119,1.89990650960054,-0.58989107574792,1.7917799909752,1.17867076168187,-0.200035924655192,0.144560488140778,1.66715055112561,-1.49583395488564,1.59529888308105,0.640522822661412
"406",10,1983,-0.463998123048854,0.214122976471012,1.16647284771685,-0.875043977759913,1.13149063280128,0.406500825195803,-0.749545447792221,-0.146372947719491,1.37901096987086,-0.654148104080776,1.33758005537672,0.707518725511736,-0.0311885518876341,0.265091694551495,1.39975308232906,-0.798693930954373,1.2808752449463,0.759857450675806,-0.347052631082302,0.00583566482284036,1.53964294032066,-1.2981422186223,1.46361511902166,0.654385710111421
"407",11,1983,0.827148573975317,1.01801271584424,0.253997158392406,-0.323585047078537,0.228263712096507,0.340731128119302,0.573650907555984,0.988295389505248,1.45408471530521,-0.216604323727413,1.40323867604467,0.999765776377569,0.337777503010572,0.587109320058472,1.11702881221801,-0.213695077219633,1.05526987616247,0.902317489725722,0.355692812715025,0.63170542731291,1.51395939546074,-0.700744726202413,1.42107187483126,1.0206787531046
"408",12,1983,0.628518319831125,0.773289057331322,0.00726358916980909,0.670448057628891,-0.0164888249938775,0.320951171446077,0.583941367785377,0.959815406700512,1.00860224468902,0.267668371674097,0.954492709361628,0.804152317014949,0.0662812178712464,0.407979976381815,0.970942780932946,-0.237556543252638,0.907896903775559,0.680686389711694,0.625099736598959,0.914491891908492,1.64899909671439,-0.175636628248984,1.54348257768023,1.18123440803749
"409",1,1984,0.711709115415732,0.645032406474095,-0.380204743032969,0.90503448995613,-0.374620645508348,0.0325752923179937,0.368989943372538,0.613369222507044,0.555975508652664,0.0212064945452023,0.535187900491408,0.310473700151067,-0.032586448290163,0.26827912819684,0.906446431224131,-0.0115877840002404,0.875842211403974,0.596493974111399,0.314023635328395,0.551594500462048,1.02211935680605,-0.239171989076877,0.921960178447938,0.674343501699126
"410",2,1984,-0.325472752623858,-0.585826725239696,-0.569730499894995,0.388358314072579,-0.523876778766509,-0.41710337578404,0.172413950155689,0.106142626413657,-0.223257186823168,0.0458016163310937,-0.20903000404971,-0.054003334218195,0.0714595397102507,0.365784269315279,0.858321140946051,0.0473620874342378,0.843279181972987,0.575490591852021,0.0235239635158229,0.170299507826331,0.682510078192452,0.00911379150040987,0.651952131221904,0.572878180489459
"411",3,1984,0.245439412643776,0.127527947142852,-0.155723832835371,0.769576115807973,-0.156620140162763,0.192774602562371,0.566995575201187,0.593439422144242,-0.104977245032526,1.01825085810976,-0.122406523146446,0.363258978471682,0.522723086396307,0.741750589536938,0.733613087497876,0.662865287918032,0.688915353630723,0.767886086070123,0.12682045848188,0.323109688671219,0.762999197491355,0.179058056611985,0.707951712605489,0.685879006781827
"412",4,1984,1.23261661137156,1.33856650304282,1.45960880012608,1.62595773290206,1.39736166694769,1.77587524336592,1.31855000598776,1.37791820447652,0.763253928410812,1.78968176391344,0.723187111657415,1.27876763722254,1.06001617943351,1.32166554276218,1.29665763555879,0.956062165071581,1.24374622547264,1.27880276444583,0.709283711993846,0.99967598605641,1.51481003667288,0.802943551133258,1.45718243825643,1.40451655646777
"413",5,1984,1.12614875988732,1.2181778028946,1.10806313733013,1.37983484449867,1.05026096877796,1.41374025258738,0.612921486032716,0.620402442538227,0.380658658464424,1.25030137287339,0.372209830266488,0.704728693968221,0.861703338493881,0.985315791607212,0.457451820907993,0.834044882043833,0.435696169425418,0.772129777647678,0.76714218726956,1.02341053672456,1.29735948132959,0.730934193143643,1.25543167846015,1.20525959847648
"414",6,1984,0.446605113289313,0.491630148588131,0.620152823673334,0.493875581830014,0.594976684266859,0.772095570882063,0.384048658561353,0.337733149246581,0.328400888801149,0.893395263101476,0.309964884913506,0.6822662426072,0.629881851295505,0.686401624915714,0.272331838042237,1.11653754428908,0.243565441190698,0.742369299602303,0.595646475844434,0.785393615163468,0.945403982158564,0.820995969538909,0.894106539434776,1.05105664319036
"415",7,1984,-0.440437736800973,-0.295058076182131,0.300690402958031,0.335162791144953,0.319967437005623,0.442079622542359,0.652348241391014,0.728593817666073,1.24471950341805,1.38672162127776,1.21433505493441,1.56833092604945,0.905940219991162,0.949658054192884,0.79679790801764,1.65477536887391,0.775213089926388,1.29934419267131,0.686270775490808,0.915817266346034,1.273283653884,0.995555518121617,1.23709954562312,1.32851549171104
"416",8,1984,0.23218909677477,0.703577293075195,2.0789495835004,1.52186545351093,2.10271165109524,2.05664796011946,0.937816290482831,1.1610621524908,2.25355830662706,2.05181195769361,2.22948832040786,2.45393503855487,0.541761922191065,0.6931441388831,1.51108859480235,1.89951622533529,1.51790919158828,1.76281482250998,0.76853699092189,1.02005345209068,1.43563968966397,1.48323678250182,1.4286797766016,1.69700798252105
"417",9,1984,0.455808389951173,0.875844624531852,1.17823022658265,0.699121620695203,1.22348967236888,1.2219031052043,0.487221667554636,0.750071693934821,1.27164885000695,0.843576411842161,1.28584989213673,1.40996998553766,0.434136853583653,0.533912818553342,0.948389741364611,1.13309223364404,0.959467360432435,1.26253414108453,0.63939563240464,0.813046656250745,0.824961403295211,1.31651068798104,0.82267869573955,1.2538622250474
"418",10,1984,-1.42919800686319,-0.717081087944936,-0.605187252726718,-0.980689187239751,-0.5883006900614,-0.55611385178279,-1.24172740339362,-0.753581615758562,-0.21531178732138,-0.456456092113545,-0.189740262853586,-0.0806343767832901,0.177073139756162,0.357205470883259,0.666904195482997,0.56605229622762,0.651844858683232,0.959464356855713,0.495312448323966,0.601522909672041,0.387453603662214,0.942732913381699,0.377203884191783,0.847208153221742
"419",11,1984,-2.0530692341992,-1.71266686468002,-1.61608255541032,-1.43117105751472,-1.61248758850383,-1.51109480439715,-1.32696258026231,-0.657678947153958,0.327296414350156,0.064130622424537,0.346640758959209,0.385764335908965,0.143862594114016,0.41063010463033,0.906976953883459,0.849010452850932,0.889399447543701,1.13119857670906,-0.102635805643989,0.0586706673426235,0.500599832762605,0.929443777283727,0.508304126301436,0.771095016262823
"420",12,1984,-2.52281600035773,-1.88181308163389,-1.33880799667583,-1.27533462364453,-1.34456744078275,-1.45398746494281,-1.98467881942401,-1.09744503849821,-0.113545630140705,-0.407444121793334,-0.0856149110963813,-0.164108424578442,-0.999539910290308,-0.457028340128653,0.265335780897336,-0.0475375322476153,0.273605666636396,0.311775618119144,-0.676650761839111,-0.359867393903117,0.15192561037239,0.34361934734433,0.158639387845114,0.36639290685296
"421",1,1985,-0.514978114153369,-0.582203211746285,-1.40801329370403,-0.630670879190771,-1.42166956890162,-1.29387117280274,-1.19720895768712,-0.971443927624927,-1.42354775826965,-1.13940362990623,-1.42126360009604,-1.30813695597799,-1.49435417211864,-1.09492381203515,-0.988718192323939,-0.73681284042519,-0.975723584188333,-0.812854562863153,-0.20970057535661,0.0144145466282574,-0.126450671673318,0.174880228808248,-0.146320577504856,0.183984920661375
"422",2,1985,-0.0693628542668827,0.00360802378767137,-0.646804429677723,-0.747804280432696,-0.679467244112872,-0.778309170267884,-1.19344320508044,-1.16921569531287,-1.60010273221454,-1.54076823750087,-1.62065680431655,-1.61885307536108,-1.14022068775651,-0.668545497229438,-0.106196308320669,-0.37938256866657,-0.109259601793714,-0.134381747653393,-0.000566394864286543,0.293191462558462,0.462062867871241,0.36136248003109,0.430508893628254,0.590492119020901
"423",3,1985,0.269516568050327,0.387724659536896,-0.00524440834087993,-0.0489488499214769,-0.047957425054563,-0.112303473669668,-1.31232371108909,-1.0783013307988,-0.950388569857406,-0.936409824371799,-0.984663775604452,-1.10753494400393,-1.12948061831401,-0.616262865654773,-0.095737479356517,-0.360937364042044,-0.0975925144515196,-0.198832408323846,-0.604939943099362,-0.167374091912522,0.227165322619635,-0.0656431355203953,0.212970745399214,0.21385386873694
"424",4,1985,-0.771367445289195,-0.712614970722683,0.148550874911739,-0.512024163866329,0.131725754612268,-0.11905792031324,-1.00809763036065,-0.960274194734977,-0.890574416977642,-0.80800741377393,-0.912128018433645,-0.999091743078069,-1.49474890501346,-1.20030452650158,-1.07655598979585,-1.22593645695489,-1.08440497019084,-1.13682747428324,-1.6296433749132,-1.23160248872478,-0.78197963428049,-0.89411071957595,-0.779138533672567,-0.763481661178206
"425",5,1985,-1.50068577544555,-1.50317172175912,-1.48061650821426,-0.783056005841595,-1.45557296221082,-1.48778063199047,-1.03083402465524,-1.12252801157575,-1.50431377162167,-1.08248168947373,-1.50970140799741,-1.60236746595456,-1.81849387107451,-1.80258435774,-2.16131274957039,-1.71012959368469,-2.16363618113928,-2.18075854943147,-1.68049377346782,-1.30835161779185,-0.832276954900956,-0.720082945139042,-0.82240807186614,-0.860268323268022
"426",6,1985,-0.937833180331906,-1.27040250067554,-1.18853420535532,-0.819017615044677,-1.15344045707334,-1.0868839070132,-0.427941019502704,-0.637051592409781,-0.844128952980058,-0.613744973220083,-0.8495165893558,-0.847953528794187,-1.53631357146594,-1.47190838911304,-1.46218956124433,-1.2374354604638,-1.46991376452992,-1.53181121132913,-1.38657085745641,-1.12307367441619,-0.677178191894692,-0.722089733957741,-0.661237825270888,-0.715635870210689
"427",7,1985,-0.763067805805289,-0.708215935405296,-0.765568183321965,-0.506374377684456,-0.747393809992236,-0.824689642366032,-1.09455966665511,-0.959016687572595,-0.436297122886342,-0.72011651468105,-0.43534305691911,-0.66733030129879,-1.26592977361096,-1.13774770154365,-1.1691519632479,-0.952090673977518,-1.17625742580913,-1.29188977927429,-1.64788631091614,-1.28993622272717,-1.31510892742049,-1.31487930399065,-1.3128191571715,-1.3968662936324
"428",8,1985,-0.537036149400138,-0.424363814573372,-0.645625045209148,-0.622562230639525,-0.651312529812588,-0.645744973034984,-1.52070936283326,-1.29632747478642,-1.50347982086631,-0.993922186775276,-1.48979301859331,-1.50863042314863,-1.1484469888744,-1.07183653678582,-1.60101884481865,-1.24327906981919,-1.60870150226553,-1.68114859135132,-1.84222835813499,-1.58898425104358,-2.19456426925573,-1.79229678721427,-2.19942016232006,-2.21146478984524
